sr_no,year,country,region,artist,song,artist_gender,group_solo,place,points,home_away_country,home_away_region,is_final,semi_final_number,song_in_english,song_quality,normalized_points,energy,duration,acousticness,danceability,tempo,speechiness,key,liveness,time_signature,mode,loudness,valence,happiness,decade,is_winner,top_3,top_10
479,2006,Cyprus,Independent,Annet Artani,Why Angels Cry,,,15,57,Away,Away,0,1.0,1,1.31698927328018,0.0258620689655172,0.341316913646595,178.56245,0.367420406907644,0.238940486341942,81.255,0.0302283146143103,7.0,0.0871998968575491,1.0,1.0,-8.785,0.0918353810659419,,2000,False,False,False
480,2006,Monaco,Western Europe,SŠverine Ferrer,La Coco-Dance,,,21,14,Away,Home,0,1.0,0,0.423419947900788,0.00635208711433757,0.871548570228318,179.86857,0.0362757174867091,0.625181825025268,120.312,0.0641414650407593,9.0,0.0550114006216158,4.0,1.0,-6.555,0.556858806580389,,2000,False,False,False
481,2006,Macedonia,Former Yugoslavia,Elena Risteska,Ninanajna,Female,Solo,10,76,Away,Away,0,1.0,1,2.04732107996499,0.0344827586206897,0.797092409958102,181.39383,0.00803914547910056,0.747202461984797,100.06,0.073719278591468,0.0,0.0916687761908387,4.0,1.0,-5.327,0.686494127042086,,2000,False,False,True
482,2006,Poland,Former Socialist Bloc,Ich Troje feat. Real McCoy,Follow My Heart,,,11,70,Away,Away,0,1.0,1,1.98833793091431,0.0317604355716878,0.881128873773316,178.80336,0.00639819508274775,0.512637861142528,211.985,0.0967470773751612,10.0,0.175583645604023,4.0,1.0,-6.313,0.580989004579269,,2000,False,False,False
483,2006,Russia,Former Socialist Bloc,Dima Bilan,Never Let You Go,Male,Solo,3,217,Away,Away,0,1.0,1,5.52588456541933,0.0980036297640653,0.919482313920411,180.2068,0.251355885733142,0.552904955737191,85.034,0.0631973109947996,7.0,0.412788487929765,4.0,0.0,-5.412,0.448510809478527,,2000,False,True,True
484,2006,Turkey,Independent,Sibel Tzn,Sper Star,Female,Solo,8,91,Away,Away,0,1.0,0,2.49091620179526,0.0412885662431942,,,,,,,,,,,,,,2000,False,False,True
485,2006,Ukraine,Former Socialist Bloc,Tina Karol,Show Me Your Love,Female,Solo,7,146,Away,Away,0,1.0,1,3.83429628977917,0.0662431941923775,,,,,,,,,,,,,5.77092105263,2000,False,False,True
486,2006,Finland,Scandinavia,Lordi,Hard Rock Hallelujah,Male,Group,1,292,Away,Away,0,1.0,1,7.91241452714401,0.132486388384755,0.948509357782067,247.2,0.0185916931860617,0.549882181800374,123.033,0.0482048251471118,8.0,0.138220361185361,4.0,1.0,-4.041,0.530165773463636,,2000,True,True,True
487,2006,Netherlands,Western Europe,Treble,Amambanda,,,20,22,Away,Home,0,1.0,1,0.538908855099622,0.00998185117967332,0.874448701322973,189.5571,0.00199807638058551,0.706663735572416,102.981,0.0724884431942069,4.0,0.312011511313761,4.0,0.0,-6.17,0.694538916774707,,2000,False,False,False
488,2006,Lithuania,Former Socialist Bloc,LT United,We Are The Winners,Male,Group,5,163,Away,Away,0,1.0,1,4.52935972007081,0.073956442831216,0.702818150762176,151.53333,0.00958558121816326,0.733670637472783,129.998,0.0692466701351317,10.0,0.0721363583073448,4.0,0.0,-6.27,0.87957280854707,5.73403225806,2000,False,False,True
489,2006,Portugal,Western Europe,Nonstop,Coisas de nada,,,19,26,Away,Home,0,1.0,1,0.614756994360274,0.0117967332123412,0.860506164560317,178.70322,0.0384910098264124,0.643166541260055,74.024,0.162278414529468,6.0,0.300614054448566,4.0,1.0,-7.423,0.50183190030829,,2000,False,False,False
490,2006,Sweden,Scandinavia,Carola,Invincible,Female,Solo,4,214,Away,Away,0,1.0,1,5.71238520383683,0.0970961887477314,0.901847072484191,445.75302,0.00175100463773392,0.669866526734427,130.993,0.0443222874745373,1.0,0.0398387588596479,4.0,1.0,-5.264,0.86661684634349,5.93535714286,2000,False,False,True
491,2006,Estonia,Former Socialist Bloc,Sandra Oxenryd,Through My Window,,,18,28,Away,Away,0,1.0,1,0.848047748254144,0.0127041742286751,0.939270232223776,182.32,0.00437436033753366,0.603332076312098,141.979,0.0279389331106575,3.0,0.509405976023506,4.0,1.0,-3.321,0.644752728022094,,2000,False,False,False
492,2006,Bosnia and Herzegovina,Former Yugoslavia,Hari Mata Hari,Lejla,Male,Group,2,267,Away,Away,0,1.0,0,7.25066745674122,0.121143375680581,0.626817462424985,191.17379,0.0580364363195455,0.348795264874333,81.17,0.0375750219048957,6.0,0.975524471516566,3.0,0.0,-4.494,0.202941113901221,5.19555555556,2000,False,True,True
493,2006,Iceland,Scandinavia,Silvia Night,Congratulations,,,13,62,Away,Away,0,1.0,1,1.75916833402726,0.0281306715063521,0.834192960897268,181.53315,0.13708858169254,0.700128164513597,90.016,0.0600287926828079,6.0,0.569893799420077,4.0,0.0,-5.514,0.926005480738129,,2000,False,False,False
494,2005,Austria,Western Europe,Global.Kryner,Y as,,,21,30,Away,Away,0,1.0,1,0.680927264066584,0.013262599469496,,,,,,,,,,,,,,2000,False,False,False
495,2005,Lithuania,Former Socialist Bloc,Laura and The Lovers,Little by Little,,,25,17,Away,Home,0,1.0,1,0.577736323644535,0.00751547303271441,,,,,,,,,,,,,,2000,False,False,False
496,2005,Portugal,Western Europe,2B,Amar,,,17,51,Away,Away,0,1.0,1,1.1761155889912,0.0225464190981432,,,,,,,,,,,,,,2000,False,False,False
497,2005,Moldova,Former Socialist Bloc,Zdob ?i Zdub,Boonika bate doba,Male,Group,2,207,Away,Home,0,1.0,1,5.53957182665478,0.0915119363395226,0.90353904130345,239.50667,0.00682639938945545,0.489460433906907,87.267,0.0402385560001012,9.0,0.227271391412963,4.0,1.0,-5.209,0.328386976249985,,2000,False,True,True
498,2005,Latvia,Former Socialist Bloc,Walters and Kazha,The War Is Not Over,Male,Group,10,85,Away,Home,0,1.0,1,2.22072977100263,0.0375773651635721,0.601029414485813,177.02667,0.626087390584366,0.753754576786844,104.978,0.025652236180913,0.0,0.136981161193198,4.0,1.0,-4.766,0.706140579327569,5.28580152672,2000,False,False,True
499,2005,Monaco,Western Europe,Lise Darly,Tout de moi,,,24,22,Away,Away,0,1.0,0,0.669210803704282,0.00972590627763042,0.435675137173012,215.94667,0.627854676677842,0.359013399899476,75.394,0.0311159847169636,11.0,0.108057222396591,4.0,1.0,-6.163,0.139067495884528,,2000,False,False,False
500,2005,Israel,Independent,Shiri Maimon,Hasheket Shenish'ar,Female,Solo,7,158,Away,Away,0,1.0,1,4.28801755001896,0.0698496905393457,0.662122718591969,181.34667,0.520315134726206,0.536614179219801,75.014,0.0289597063419959,5.0,0.0957554132382771,4.0,0.0,-6.313,0.678389286511407,,2000,False,False,True
501,2005,Belarus,Former Socialist Bloc,Angelica Agurbash,Love Me Tonight,,,13,67,Away,Home,0,1.0,1,1.9049239696557,0.0296198054818744,,,,,,,,,,,,,,2000,False,False,False
502,2005,Netherlands,Western Europe,Glennis Grace,My Impossible Dream,,,14,53,Away,Away,0,1.0,1,1.54651289214534,0.0234305923961096,0.502057896658615,165.29805,0.0405183843403743,0.454962802121223,135.609,0.033126595304669,3.0,0.13508603110973,4.0,1.0,-9.671,0.282162355871054,,2000,False,False,False
503,2005,Iceland,Scandinavia,Selma,If I Had Your Love,,,16,52,Away,Away,0,1.0,1,1.31637967998752,0.0229885057471264,0.668886068964373,193.52925,0.0063689696722485,0.499247083420858,149.721,0.0574603135622888,1.0,0.357629392387041,4.0,1.0,-6.164,0.283663428014137,,2000,False,False,False
504,2005,Belgium,Western Europe,Nuno Resende,Le grand soir,,,22,29,Away,Away,0,1.0,0,0.878899356880712,0.0128205128205128,0.319475936061685,181.66966,0.913705266592773,0.193522886046939,73.699,0.0375848247374954,3.0,0.123258001663812,4.0,1.0,-11.563,0.0218382232127131,,2000,False,False,False
505,2005,Estonia,Former Socialist Bloc,Suntribe,Let's Get Loud,,,20,31,Away,Home,0,1.0,1,0.821205380272537,0.0137046861184792,,,,,,,,,,,,,,2000,False,False,False
506,2005,Norway,Scandinavia,Wig Wam,In My Dreams,Male,Group,6,164,Away,Away,0,1.0,1,4.24908871759384,0.0725022104332449,0.780855419433983,183.94231,0.166150058075526,0.429884311738295,126.042,0.0450356560499777,4.0,0.167047549040174,4.0,0.0,-5.72,0.454281825124459,5.50442622951,2000,False,False,True
507,2005,Romania,Former Socialist Bloc,Lumini?a Anghel and Sistem,Let Me Try,Female,Solo,1,235,Away,Home,0,1.0,1,6.07626790619214,0.103890362511052,,,,,,,,,,,,,,2000,True,True,True
508,2005,Hungary,Former Socialist Bloc,NOX,"Forogj, vil_g!",Both,Group,5,167,Away,Home,0,1.0,0,4.36156577502851,0.0738284703801945,0.880630022223956,396.77333,0.17356519680235,0.412664897304611,144.843,0.408260161334631,11.0,0.696317906096585,4.0,0.0,-8.261,0.451118415439908,5.2947826087,2000,False,False,True
509,2005,Finland,Scandinavia,Geir RÓnning,Why?,,,18,50,Away,Away,0,1.0,1,1.18105739493042,0.02210433244916,0.584192233298562,182.61333,0.0300847657600266,0.656860540023661,75.003,0.0402353201281337,8.0,0.148380934349264,4.0,0.0,-6.415,0.262641458627637,,2000,False,False,False
510,2005,Macedonia,Former Yugoslavia,Martin Vu?i?,Make My Day,Male,Solo,9,97,Away,Away,0,1.0,1,2.55838904630712,0.0428824049513705,,,,,,,,,,,,,,2000,False,False,True
511,2005,Andorra,Western Europe,Marian van de Wal,La mirada interior,,,23,27,Away,Away,0,1.0,0,0.457393072246866,0.0119363395225464,,,,,,,,,,,,,,2000,False,False,False
512,2005,Switzerland,Western Europe,Vanilla Ninja,Cool Vibes,Female,Group,8,114,Away,Away,0,1.0,1,2.87234486218915,0.0503978779840849,0.663860146067522,247.73333,0.0374576754148415,0.512192122869977,127.049,0.0629262750162941,4.0,0.0628813066969021,4.0,0.0,-6.553,0.247399387586464,5.28797619048,2000,False,False,True
513,2005,Croatia,Former Yugoslavia,Boris Novkovi? feat. Lado Members,Vukovi umiru sami,Male,Solo,4,169,Away,Away,0,1.0,0,4.42557396297056,0.0747126436781609,0.797358955397309,181.55102,0.069534651969806,0.317649213869955,80.048,0.0896696763464622,2.0,0.798499989143654,3.0,0.0,-6.635,0.265054655450316,,2000,False,False,True
514,2005,Bulgaria,Former Socialist Bloc,Kaffe,Lorraine,,,19,49,Away,Home,0,1.0,1,1.33805789634487,0.0216622458001768,0.637519606907562,187.74667,0.634927131421849,0.490176749059524,74.027,0.0814937422601591,2.0,0.206031736855321,4.0,0.0,-5.82,0.311033234132486,,2000,False,False,False
515,2005,Ireland,Independent,Donna and Joe,Love?,,,14,53,Away,Away,0,1.0,1,1.37549593077811,0.0234305923961096,0.522202571166939,189.40327,0.287374778373185,0.71779618962953,91.519,0.0251690802088014,7.0,0.0855644632459529,4.0,1.0,-10.096,0.856688852193012,,2000,False,False,False
516,2005,Slovenia,Former Yugoslavia,Omar Naber,Stop,,,12,69,Away,Away,0,1.0,0,1.79663659343346,0.0305039787798408,0.582808626316832,180.32,0.337918115018529,0.553415521546371,143.904,0.0251578131866653,11.0,0.126999426274451,4.0,1.0,-6.676,0.269414682324708,,2000,False,False,False
517,2005,Denmark,Scandinavia,Jakob Sveistrup,Talking to You,Male,Solo,3,185,Away,Away,0,1.0,1,4.74929487837439,0.0817860300618921,0.732815563359826,183.60272,0.109408438507339,0.643914774509765,87.017,0.0465822676687798,0.0,0.144226688377099,4.0,1.0,-5.813,0.644188424036622,5.58707482993,2000,False,True,True
518,2005,Poland,Former Socialist Bloc,Ivan and Delfin,Czarna dziewczyna,,,11,81,Away,Home,0,1.0,0,2.31288651058419,0.0358090185676393,,,,,,,,,,,,,,2000,False,False,False
519,2004,Finland,Scandinavia,Jari Sillanp††,Takes 2 To Tango,,,14,51,Away,Away,0,1.0,1,1.48950786521676,0.0266457680250784,0.916260420166088,179.65333,0.00901420854114945,0.706676579118713,138.008,0.0541568516437922,9.0,0.143299209127831,4.0,0.0,-4.699,0.650756072862916,,2000,False,False,False
520,2004,Belarus,Former Socialist Bloc,Aleksandra and Konstantin,My Galileo,,,19,10,Away,Away,0,1.0,1,0.780534875018253,0.00522466039707419,,,,,,,,,,,,,,2000,False,False,False
521,2004,Switzerland,Western Europe,Piero and the MusicStars,Celebrate,,,22,0,Away,Away,0,1.0,1,-0.424199601431216,0.0,,,,,,,,,,,,,,2000,False,False,False
522,2004,Latvia,Former Socialist Bloc,Fomins and Kleins,Dziesma par laimi,,,17,23,Away,Away,0,1.0,0,0.768804596488251,0.0120167189132706,0.741610855571106,177.24,0.0405587475517387,0.64793937855794,104.936,0.0403637854126691,4.0,0.131498736355276,4.0,1.0,-6.334,0.666520368800432,,2000,False,False,False
523,2004,Israel,Independent,David D'Or,Leha'amin,,,11,57,Away,Away,0,1.0,1,1.98144785007592,0.0297805642633229,,,,,,,,,,,,,,2000,False,False,False
524,2004,Andorra,Western Europe,Marta Roure,Jugarem a estimar-nos,,,18,12,Away,Away,0,1.0,0,0.0315168764787923,0.00626959247648903,0.915602702450654,179.78667,0.0444987103651936,0.684797390725243,131.945,0.0282325014662454,6.0,0.0584951529223121,4.0,1.0,-3.69,0.880460467978902,,2000,False,False,False
525,2004,Portugal,Western Europe,Sofia Vit¢ria,Foi magia,,,15,38,Away,Away,0,1.0,0,1.13189281780604,0.0198537095088819,0.573718789131493,178.30195,0.0508370354836805,0.515756493615631,109.885,0.0483751621900324,4.0,0.125873323831989,4.0,1.0,-8.208,0.615009719730074,,2000,False,False,False
526,2004,Malta,Western Europe,Julie and Ludwig,On Again... Off Again,Both,Group,8,74,Away,Away,0,1.0,1,2.25550502213014,0.038662486938349,,,,,,,,,,,,,5.48558282209,2000,False,False,True
527,2004,Monaco,Western Europe,Maryon,Notre plan_te,,,19,10,Away,Away,0,1.0,0,0.141277284304424,0.00522466039707419,,,,,,,,,,,,,,2000,False,False,False
528,2004,Greece,Western Europe,Sakis Rouvas,Shake It,Male,Solo,3,238,Away,Away,0,1.0,1,7.51112041389691,0.124346917450366,0.926672990701743,179.21161,0.00216820850778648,0.71777167033355,113.039,0.0460631861376504,2.0,0.110225539024165,4.0,1.0,-4.909,0.771430321848521,5.46479041916,2000,False,True,True
529,2004,Ukraine,Former Socialist Bloc,Ruslana,Wild Dances,Female,Solo,2,256,Away,Away,0,1.0,1,8.43509175714757,0.133751306165099,0.775246205041318,182.74494,0.00644587448887172,0.696340370112074,85.964,0.0443881081942196,2.0,0.0784146214081157,4.0,1.0,-9.145,0.89078099643113,5.55301886792,2000,False,True,True
530,2004,Lithuania,Former Socialist Bloc,Linas and Simona,What's Happened To Your Love?,,,16,26,Away,Away,0,1.0,1,1.09623727878966,0.0135841170323929,,,,,,,,,,,,,,2000,False,False,False
531,2004,Albania,Former Socialist Bloc,Anjeza Shahini,The Image of You,Female,Solo,4,167,Away,Away,0,1.0,1,4.90116989696589,0.087251828631139,,,,,,,,,,,,,5.561375,2000,False,False,True
532,2004,Cyprus,Independent,Lisa Andreas,Stronger Every Minute,Female,Solo,5,149,Away,Away,0,1.0,1,4.80411666746248,0.0778474399164054,,,,,,,,,,,,,5.61344827586,2000,False,False,True
533,2004,Macedonia,Former Yugoslavia,To?e Proeski,Life,Male,Solo,10,71,Away,Away,0,1.0,1,2.20091402000097,0.0370950888192267,0.938486470876376,181.73333,0.392504622185949,0.726625939868963,136.023,0.0794113700415406,9.0,0.115993208179355,1.0,0.0,-3.548,0.699185249878323,,2000,False,False,True
534,2004,Slovenia,Former Yugoslavia,Platin,Stay Forever,,,21,5,Away,Away,0,1.0,1,0.0100820414672085,0.0026123301985371,,,,,,,,,,,,,,2000,False,False,False
535,2004,Estonia,Former Socialist Bloc,Neiok_s_,Tii,,,11,57,Away,Away,0,1.0,0,1.80396496359086,0.0297805642633229,,,,,,,,,,,,,,2000,False,False,False
536,2004,Croatia,Former Yugoslavia,Ivan Mikuli?,You Are The Only One,Male,Solo,9,72,Away,Away,0,1.0,1,2.13557802477637,0.0376175548589342,,,,,,,,,,,,,,2000,False,False,True
537,2004,Denmark,Scandinavia,Thomas Thordarson,Shame on You,,,13,56,Away,Away,0,1.0,1,1.45939188155633,0.0292580982236155,,,,,,,,,,,,,,2000,False,False,False
538,2004,Serbia and Montenegro,Former Yugoslavia,?eljko Joksimovi?,Lane moje,Male,Solo,1,263,Away,Away,0,1.0,0,8.34741322375219,0.137408568443051,,,,,,,,,,,,,,2000,True,True,True
539,2004,Bosnia and Herzegovina,Former Yugoslavia,Deen,In The Disco,Male,Solo,7,133,Away,Away,0,1.0,1,4.01796681494683,0.0694879832810867,0.897901614187031,176.28544,0.017778640079871,0.473193865505289,133.953,0.124436746714225,1.0,0.562067912796185,4.0,1.0,-4.562,0.891231094789373,5.43122807018,2000,False,False,True
540,2004,Netherlands,Western Europe,Re-Union,Without You,Male,Group,6,146,Away,Away,0,1.0,1,4.46128085005155,0.0762800417972832,,,,,,,,,,,,,,2000,False,False,True
541,2011,Sweden,Scandinavia,Eric Saade,Popular,,,1,155,Away,Away,0,1.0,1,7.61298353950004,0.12109375,0.972226674542489,180.00045,0.0120416476845548,0.536862635357874,125.044,0.100881416435072,9.0,0.103155018420018,4.0,1.0,-4.05,0.370157124439689,5.67437956204,2010,True,True,True
542,2011,Denmark,Scandinavia,A Friend In London,New Tomorrow,,,2,135,Away,Away,0,1.0,1,6.36266805163636,0.10546875,0.763007837166501,180.44458,0.2523856528521,0.487463690967139,147.288,0.0314096168624743,7.0,0.0862920271460128,4.0,1.0,-5.804,0.484062575432585,5.44760869565,2010,False,True,True
543,2011,Slovenia,Former Yugoslavia,Maja Keuc,No One,,,3,112,Away,Away,0,1.0,1,5.14558076128263,0.0875,0.809255571512758,181.98667,0.0274450827917788,0.416043534166364,88.213,0.0344306510960478,1.0,0.121730319970455,4.0,1.0,-3.279,0.309832384586753,5.58,2010,False,True,True
544,2011,Romania,Former Socialist Bloc,Hotel FM,Change,,,4,111,Away,Away,0,1.0,1,5.25946006820501,0.08671875,0.786955933321933,184.34567,0.1849488356541,0.679273786102945,139.971,0.0372224418195124,2.0,0.0687489346257746,4.0,1.0,-4.549,0.524795721576406,5.45017857143,2010,False,False,True
545,2011,Bosnia and Herzegovina,Former Yugoslavia,Dino Merlin,Love In Rewind,,,5,109,Away,Away,0,1.0,1,5.18039094734946,0.08515625,0.730684593818967,175.93424,0.300410859290965,0.408066952675379,168.48,0.0579974554494351,6.0,0.0563801831384357,4.0,0.0,-6.793,0.497393815584489,5.60520547945,2010,False,False,True
546,2011,Ukraine,Former Socialist Bloc,Mika Newton,Angel,,,6,81,Away,Away,0,1.0,1,3.90855923905718,0.06328125,,,,,,,,,,,,,,2010,False,False,True
547,2011,Austria,Western Europe,Nadine Beiler,The Secret Is Love,,,7,69,Away,Home,0,1.0,1,3.20948752210957,0.05390625,0.426524424742884,186.21293,0.131120777354093,0.544610664275675,122.659,0.0332350315764476,2.0,0.1025924718072,4.0,1.0,-8.659,0.0469563337490966,5.65038461538,2010,False,False,True
548,2011,Ireland,Independent,Jedward,Lipstick,,,8,68,Away,Away,0,1.0,1,3.09926369027544,0.05625,0.859096396343118,174.93868,0.0166510429770663,0.618349881208333,138.049,0.0666229287905655,8.0,0.280766501991708,4.0,1.0,-5.483,0.714611869044601,5.44886597938,2010,False,False,True
549,2011,Estonia,Former Socialist Bloc,Getter Jaani,Rockefeller Street,,,9,60,Away,Away,0,1.0,1,2.60312613493716,0.046875,0.887229528620897,192.9927,0.22798561113851,0.801491342835274,130.163,0.0610735651803435,3.0,0.0900760839471907,4.0,0.0,-3.86,0.809916044518106,5.5620979021,2010,False,False,True
550,2011,Moldova,Former Socialist Bloc,Zdob _i Zdub,So Lucky,,,10,54,Away,Away,0,1.0,1,2.2399828095071,0.0421875,0.895313258487157,229.74667,0.00211699984185942,0.737449923142412,148.008,0.0568265978534409,4.0,0.102544576397005,4.0,0.0,-4.338,0.716365987473397,,2010,False,False,True
551,2011,Belgium,Western Europe,Witloof Bay,With Love Baby,,,11,53,Away,Home,0,1.0,1,2.65810444965954,0.04140625,0.681550313780248,178.01333,0.44294919241226,0.780319892605993,88.095,0.292332183138036,0.0,0.12953564609724,4.0,0.0,-7.45,0.745449597526473,,2010,False,False,False
552,2011,Bulgaria,Former Socialist Bloc,Poli Genova,Na Inat,,,12,48,Away,Away,0,1.0,0,2.53720093978886,0.0375,0.852036516750919,185.3122,0.193044466879562,0.596855297265627,84.997,0.0637039436531554,4.0,0.0830432537219356,4.0,0.0,-3.973,0.451710166794655,,2010,False,False,False
553,2011,Slovakia,Former Socialist Bloc,TWiiNS,I'm Still Alive,,,13,48,Away,Away,0,1.0,1,2.03226397287148,0.0375,0.752573304091978,182.53297,0.701895322653397,0.500845981374766,86.97,0.0267504007746572,9.0,0.0751437892065502,4.0,1.0,-3.519,0.688518739546922,,2010,False,False,False
554,2011,Belarus,Former Socialist Bloc,Anastasiya Vinnikova,I Love Belarus,,,14,45,Away,Away,0,1.0,1,2.43123831377806,0.03515625,0.974923218378915,182.88281,0.0206747805832459,0.595610671920826,133.994,0.0495187601375152,7.0,0.229286620044329,4.0,0.0,-2.524,0.671528562323535,,2010,False,False,False
555,2011,Israel,Independent,Dana International,Ding Dong,,,15,38,Away,Away,0,1.0,1,1.82994582521752,0.0296875,0.872209286526352,170.06249,0.0571446428890114,0.650107360141855,127.955,0.0357444876814591,1.0,0.237988894892349,5.0,1.0,-5.269,0.732894522910414,,2010,False,False,False
556,2011,Macedonia,Former Yugoslavia,Vlatko Ilievski,Rusinka,,,16,36,Away,Away,0,1.0,0,1.93488466901752,0.028125,0.939594951084525,176.87465,0.0775785583277229,0.661161277651975,134.98,0.0954784324826522,9.0,0.186635559475232,4.0,1.0,-5.39,0.54886233649702,,2010,False,False,False
557,2011,Latvia,Former Socialist Bloc,Musiqq,Angel In Disguise,,,17,25,Away,Away,0,1.0,1,1.00967612216762,0.01953125,0.778498355555521,185.26667,0.0141768889762062,0.647256777590373,125.082,0.0425465378742522,5.0,0.0683302799349898,4.0,1.0,-5.258,0.788755065808609,,2010,False,False,False
558,2011,Cyprus,Independent,Christos Mylordos,San Aggelos SAgapisa,,,18,16,Away,Away,0,1.0,0,1.0350325304989,0.0125,0.647579248572836,181.44608,0.167737442191979,0.535332587814847,80.792,0.0455857676493547,4.0,0.25286890429725,4.0,0.0,-8.789,0.243332854941545,,2010,False,False,False
559,2011,Netherlands,Western Europe,3JS,Never Alone,,,19,13,Away,Home,0,1.0,1,0.804849419571634,0.01015625,0.832092217413393,179.69587,0.0117541658533562,0.42553075374764,97.741,0.0325226326166895,0.0,0.218504325983743,4.0,1.0,-6.603,0.454548015551043,,2010,False,False,False
560,2011,Greece,Western Europe,Loucas Yiorkas feat. Stereo Mike,Watch My Dance,,,1,133,Away,Home,0,2.0,1,6.18431385676364,0.109195402298851,0.880264028364849,183.02803,0.0198255158209147,0.552094843557741,134.074,0.0490899967879054,10.0,0.0595346685297908,4.0,0.0,-4.861,0.53481693926081,,2010,True,True,True
561,2011,Azerbaijan,Former Socialist Bloc,Ell & Nikki,Running Scared,,,2,122,Away,Away,0,2.0,1,5.59049683384975,0.100164203612479,0.745659542051355,180.63628,0.00761606489524646,0.461092177966933,85.954,0.0281112239245312,0.0,0.360655745304641,4.0,1.0,-4.342,0.246462797132993,4.99243243243,2010,False,True,True
562,2011,Finland,Scandinavia,Paradise Oskar,Da Da Dam,,,3,103,Away,Away,0,2.0,1,5.32853744650459,0.0845648604269294,0.489864199008169,186.04363,0.212550087451536,0.522970023697719,72.995,0.0290982999808185,2.0,0.0984847771143038,4.0,1.0,-9.076,0.251625624632487,5.41027027027,2010,False,True,True
563,2011,Iceland,Scandinavia,Sjonni's Friends,Coming Home,,,4,100,Away,Away,0,2.0,1,5.08633290387563,0.0821018062397373,0.736805402758948,182.16127,0.0310181781986207,0.636703431040687,91.951,0.0334788228565276,11.0,0.158000981768972,4.0,0.0,-6.284,0.793900179955489,,2010,False,False,True
564,2011,Lithuania,Former Socialist Bloc,Evelina Sa_enko,C'est Ma Vie,,,5,81,Away,Away,0,2.0,1,3.93886186264163,0.0665024630541872,0.279968658186769,185.86077,0.178900949827968,0.317328350854657,81.882,0.031227338870393,9.0,0.199249831473954,4.0,1.0,-9.742,0.0561782058857952,,2010,False,False,True
565,2011,Georgia,Former Socialist Bloc,Eldrine,One More Day,,,6,74,Away,Away,0,2.0,1,3.14374329694432,0.0607553366174056,0.833997770155496,180.16608,0.0702863500777689,0.623485400747459,116.062,0.0601926146684326,8.0,0.0759700029224484,4.0,1.0,-8.23,0.636663247526042,5.23396396396,2010,False,False,True
566,2011,Hungary,Former Socialist Bloc,Kati Wolf,What About My Dreams?,,,7,72,Away,Away,0,2.0,1,3.45779030443522,0.0591133004926108,0.932715966052736,249.97986,0.127262280139864,0.510918756170786,126.004,0.0919024988484877,4.0,0.0838459944174131,4.0,0.0,-4.193,0.445683925329538,5.25643564356,2010,False,False,True
567,2011,Serbia,Former Yugoslavia,Nina,_aroban,,,8,67,Away,Away,0,2.0,0,3.44868771911027,0.055008210180624,,,,,,,,,,,,,5.38615384615,2010,False,False,True
568,2011,Russia,Former Socialist Bloc,Alexej Vorobjov,Get You,,,9,64,Away,Away,0,2.0,1,2.77940337151129,0.0525451559934319,0.667963070386159,180.34893,0.0100816863868768,0.70611926643028,123.002,0.0495790284964712,2.0,0.63068347279148,4.0,1.0,-10.214,0.526087514951371,,2010,False,False,True
569,2011,Switzerland,Western Europe,Anna Rossinelli,In Love For A While,,,10,55,Away,Home,0,2.0,1,2.43438753492911,0.0451559934318555,0.385519832845091,168.94921,0.135950249517255,0.760114935024198,127.858,0.0374153820108081,9.0,0.0984713311357086,4.0,1.0,-6.974,0.74044006552176,5.51232,2010,False,False,True
570,2011,Malta,Western Europe,Glen Vella,One Life,,,11,54,Away,Home,0,2.0,1,2.50277199721724,0.0443349753694581,0.940941069603368,179.21333,0.0239179015070589,0.68548119621039,137.007,0.046579404700063,9.0,0.090217911454377,4.0,0.0,-2.93,0.729372140874603,,2010,False,False,False
571,2011,Armenia,Former Socialist Bloc,Emmy,Boom Boom,,,12,54,Away,Away,0,2.0,1,2.48660474079211,0.0443349753694581,0.503558964885433,179.11828,0.29727037817486,0.838726511580534,129.978,0.394679046520622,11.0,0.106989740917292,4.0,0.0,-7.433,0.914923115869418,,2010,False,False,False
572,2011,Turkey,Independent,Y™ksek Sadakat,Live It Up,,,13,47,Away,Away,0,2.0,1,1.8932110688772,0.0385878489326765,0.785536682305714,179.30404,0.0100569546702743,0.689096226137494,127.048,0.0449268909037832,1.0,0.230752393798574,4.0,0.0,-6.33,0.676431571813446,,2010,False,False,False
573,2011,Albania,Former Socialist Bloc,Aurela Gae,Feel The Passion,,,14,47,Away,Away,0,2.0,1,1.99878054744591,0.0385878489326765,0.255865486417487,235.77497,0.831849107155681,0.477604657714017,85.07,0.0401167493840241,8.0,0.110192261817101,4.0,0.0,-10.534,0.459611709810491,,2010,False,False,False
574,2011,Croatia,Former Yugoslavia,Daria,Celebrate,,,15,41,Away,Away,0,2.0,1,2.11736614416045,0.0336617405582923,0.915300038970991,181.34159,0.062572221684748,0.5598256402392,128.014,0.118094820210344,6.0,0.059154732273821,4.0,1.0,-5.247,0.771448654448928,,2010,False,False,False
575,2011,San Marino,Western Europe,Senit,Stand By,,,16,34,Away,Home,0,2.0,1,1.00894927178992,0.0279146141215107,0.586606164903147,179.87873,0.191569084454803,0.439279394893243,150.034,0.0324502077372769,5.0,0.291866220810998,4.0,1.0,-7.887,0.238098561169127,,2010,False,False,False
